Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_History_Age_Months,Credit_Score
1.71813964706822,-0.1546375298925649,0.9497431439909096,0.9931554787040648,-0.4199197262985388,0.837661329339723,-1.5672254411146473,1.147633648538563,-1.47496260233887,-0.004536773294804497,-0.7396742766300443,-0.010265685254738085,0.0075623165665118465,-0.8611278985306909,-0.2358444693877611,-1.2212726604765411,1.7188338554280864,0.8739104751707919,-0.8434214083000418,-0.818291303504473,1.337582055102451,2
1.71813964706822,0.7141126380431934,0.4588066562902997,1.1091905404627367,0.3648302761281831,0.1393774602669297,0.8589140242124125,1.535531184041356,-0.7365107644682336,1.1019932986087333,-0.4334807990776833,-0.9392869752762838,0.0075623165665118465,-0.3600785452332603,1.1832495864910675,-1.2212726604765411,-0.5412219321415842,1.7289274138053146,-1.4279940505928348,-0.7670496435622586,1.2223375027750891,2
-1.162419497339233,-0.7338043085164038,0.622579988581534,1.152534223301766,-0.8122947275118998,-0.9080483433422604,-1.06177971917151,-1.1797515644781946,-1.369469482643065,-1.2493831041862846,-0.47138096893758463,-0.010265685254738085,1.2272907950361678,0.1844145127937121,0.8936854552510155,1.2335467575667576,-1.5015835925288163,-1.726094137490085,1.4948691608711302,-0.11619269302367255,-1.3034389357329312,2
0.6463036863584701,0.42452924873127396,-0.5931109902357086,-0.7440156505681864,-0.8122947275118998,-0.20976447426946698,-1.263958007948765,-0.4039564934726087,1.2151119499041627,0.5487282626569645,1.525359558944587,-1.636052942792443,1.2272907950361678,-0.6057234512194263,0.9810143202281739,-1.2212726604765411,0.6728493072397604,-0.2576860073812902,0.9102965185783372,0.9962091728789018,-0.31425652825640615,1
-0.22456303171820172,-0.44422091920448437,1.70300317521134,0.6006935160913615,-0.027544725085177867,-0.20976447426946698,-0.859601430394255,1.147633648538563,-1.47496260233887,-1.6643318811501113,-1.506654029847522,-0.010265685254738085,1.2272907950361678,-1.0215486408328958,0.021545869492285746,-1.2212726604765411,-0.24532102581613238,0.8047699475201746,-1.4279940505928348,-1.5711691040724134,-0.573556770992971,0
-1.564357982605389,1.5828628059789516,-1.6099868907723416,0.6507985570984678,0.3648302761281831,-0.9080483433422604,1.6676271793214323,-1.1797515644781946,0.8986325908167471,-0.14285303228274673,0.3644175137623456,-0.47477633026551097,-1.212166161903144,1.289888755353933,0.3065137446809084,0.006137048545108253,0.2662400428418911,0.5692632939568397,-0.8434214083000418,1.4309539601413437,0.1275142556651487,1
-0.8274707596174361,0.7141126380431934,-1.1137599379577814,-1.4300654967422308,-0.4199197262985388,1.5359451984125165,-0.9606905747828824,1.147633648538563,1.4788447491436756,-0.004536773294804497,0.8032615858243612,-1.1715422977816703,0.0075623165665118465,1.6510742593797019,-0.6977682025564157,-1.2212726604765411,1.2372021864687777,0.5146795844071469,-1.4279940505928348,0.3655159080215479,-0.8904792898932169,1
-1.2294092448835923,0.42452924873127396,0.408721420749895,1.6365814074729401,0.3648302761281831,0.1393774602669297,0.35346830226927495,-0.7918540289754016,-1.4222160424909676,-0.4194855502586312,-0.36166995092208065,1.615521572282967,1.2272907950361678,1.3338822933975651,0.3271968969123415,1.2335467575667576,0.5232959112471969,0.08615126615706602,-1.4279940505928348,-0.7416369250259348,0.8285852823232683,1
-0.8944605071617955,1.0036960273551128,1.3789434405958383,-1.298957265024468,-1.5970447299386217,1.1868032638761197,0.35346830226927495,-1.5676490999809876,-1.47496260233887,0.8253607806328489,-1.231379111917712,-1.1715422977816703,-1.212166161903144,-0.19455122602644406,1.4130623890625378,-1.2212726604765411,0.9495617008576703,0.6451853811778274,-0.25884876600724877,0.7728362328780936,1.231941215469036,1
1.1152319191689857,-1.3129710871402427,0.30025288997446314,0.9584218666200813,-1.5970447299386217,1.5359451984125165,0.35346830226927495,-1.5676490999809876,-0.6310176447724285,1.6552583345605023,-0.1312768130895225,-0.7070316527708974,-1.212166161903144,0.031691436888768354,0.04567621376229021,0.006137048545108253,1.120924479586123,-1.0325794298579116,-0.25884876600724877,0.10523787358582397,-0.13178598707141612,1
0.981252424080267,-0.1546375298925649,-1.2333428792226715,0.1133753431163096,-0.4199197262985388,-0.9080483433422604,1.2632706017669224,-1.5676490999809876,-0.947497003859844,-1.1110668451983423,-1.5006697925012216,1.151010927272194,-1.212166161903144,-0.8043507359344649,0.4627864504295089,-1.2212726604765411,1.6795208050028776,0.41951111732577523,0.9102965185783372,-0.38965111832900945,0.26196623338040453,1
0.5123241912697514,-0.1546375298925649,-0.37920399849675857,-0.4485617997690642,1.5419552797682659,-0.9080483433422604,0.4545574466579025,-0.7918540289754016,-1.0529901235556494,1.5169420755725602,1.3298744722987803,-1.1715422977816703,1.2272907950361678,-0.8394026097077071,0.5903325558566748,-1.2212726604765411,1.4124728696144984,0.3289973453736817,1.4948691608711302,-1.5447389518549266,1.4816377455116538,1
-0.0235937890851236,-1.602554476452162,-0.5406979336995432,-0.5361045031373615,0.3648302761281831,1.5359451984125165,0.25237915788064746,1.535531184041356,-0.947497003859844,-0.5578018092465734,-0.5780998682799385,-1.4037976202870568,0.0075623165665118465,0.9909375095667348,-1.4044425704636867,0.006137048545108253,-0.63969176320663,-0.4744692805369695,-0.8434214083000418,1.0679844943864076,0.6557184538322252,2
-1.2963989924279518,-1.0233876978283232,-1.5124496995118921,0.014426083086410692,-0.4199197262985388,-0.20976447426946698,0.4545574466579025,-1.1797515644781946,0.4239135521856236,-1.387699363174227,0.3454674288323948,0.22198963725064835,1.2272907950361678,-0.6299092441229635,-1.657236653292304,-1.2212726604765411,0.24136517819784564,1.2581407397748263,0.9102965185783372,0.010223441860842562,-1.6779837307968581,1
0.5793139388141108,-1.602554476452162,0.3895243041451642,-1.5244928057844025,1.5419552797682659,0.4885193948033264,-1.5672254411146473,0.37183857753297717,-0.7365107644682336,1.5169420755725602,-0.042510625786069234,-0.47477633026551097,0.0075623165665118465,1.2434209673968961,-1.356181881923678,0.006137048545108253,-1.4697353415593473,0.7928106933677987,-0.25884876600724877,-0.13866872798027566,1.1359040885295675,2
-0.7604810120730767,1.0036960273551128,0.02907655718892529,0.6404334418608587,1.149580278554905,-0.20976447426946698,-0.1519774196738625,-0.7918540289754016,-0.2090451659892076,0.27209574468108,-1.370013943773667,-0.24252100776012453,0.0075623165665118465,0.15640737835724905,0.06291217395515031,-1.2212726604765411,-0.20174906159485978,-0.9168396509692462,0.3257238762855442,1.7513993227222127,0.8958112711808963,2
-0.8274707596174361,-1.602554476452162,0.349070522472851,1.618503463322494,0.7572052773415441,-1.257190277878657,-1.3650471523373924,1.147633648538563,-1.6859488417304804,-0.6961180682345157,-1.2692792817776133,1.615521572282967,1.2272907950361678,1.1480455061515473,1.3084975638925191,1.2335467575667576,1.1729440695237645,-1.381454931457546,-1.4279940505928348,1.2652278875755267,0.4060219237896072,2
-0.7604810120730767,0.1349458594193545,-1.5900180564548934,-1.2300643742335196,-0.8122947275118998,1.5359451984125165,-0.7585122860056275,-1.5676490999809876,1.6370844286873836,-0.8344343272224579,-1.3620349606452669,-0.9392869752762838,0.0075623165665118465,-1.2316193313974342,-0.3944153031620754,1.2335467575667576,-1.6649901586712152,0.9406103387086792,0.9102965185783372,-0.731208229794013,0.91501869656879,2
-0.0235937890851236,0.1349458594193545,0.8411287285326927,1.5230605948325469,0.3648302761281831,1.1868032638761197,-1.6683145855032748,0.7597361130357702,-1.3167229227951622,-0.14285303228274673,0.19087463071963914,1.3832662497775805,0.0075623165665118465,1.019700664810072,-0.8115255398292937,1.2335467575667576,-1.5543286018493045,0.6389093877450938,0.3257238762855442,0.15173921751352842,-1.6587763054089644,0
-0.0235937890851236,1.2932794166670323,1.2206093185853157,-0.4958001037913097,1.5419552797682659,1.1868032638761197,0.15129001349201998,-1.5676490999809876,-1.47496260233887,1.1019932986087333,-0.31180130636957887,-0.47477633026551097,0.0075623165665118465,1.245036102757036,-0.4817441681392339,1.2335467575667576,-0.08991747351029375,1.6270122537837544,-1.4279940505928348,-1.6404239648697654,0.22355138260461715,2
1.4501806568907827,-1.602554476452162,-0.6518792248858162,0.7957474837173428,0.3648302761281831,0.4885193948033264,1.4654488905441774,-0.016058957969815754,-0.15629860614130503,1.5169420755725602,-0.7546348699957949,-0.47477633026551097,1.2272907950361678,0.5356342880015981,0.43405985010807513,1.2335467575667576,-0.6242005492890776,0.03772151683447061,0.3257238762855442,0.8193144533130445,0.45404048725934143,1
-1.564357982605389,0.7141126380431934,0.11656159911650005,-0.6885025090066654,-1.5970447299386217,0.4885193948033264,-0.25306656406249,0.7597361130357702,0.5294066718814289,-0.4194855502586312,1.264047861489478,0.6865002822614212,-1.212166161903144,-1.1256939434379816,0.820145358428145,1.2335467575667576,-1.1278756072368064,1.1326208711201506,0.3257238762855442,-1.3861117915644978,-0.23742682670483142,1
1.0482421716246264,0.1349458594193545,-0.8069664932630873,-1.3101604633015032,-0.8122947275118998,0.837661329339723,-1.06177971917151,-1.1797515644781946,-1.0002435637077467,0.9636770396207912,-0.38062003585203147,1.3832662497775805,-1.212166161903144,-0.7482608649808513,0.9051760953795883,-1.2212726604765411,-1.055637877080486,-1.4207670569875865,-0.8434214083000418,-1.6991113894786734,-0.756027312177961,1
-0.5595117694399986,-1.3129710871402427,1.488083163504253,-1.7114715968305008,-0.027544725085177867,0.1393774602669297,-0.7585122860056275,0.7597361130357702,0.1601807529461106,-1.2493831041862846,-0.5451865628752873,1.3832662497775805,-1.212166161903144,-0.6488166372112357,-1.1527975516479267,0.006137048545108253,-1.5237205840182493,1.597567384595178,0.3257238762855442,-0.9644317777079001,1.27995977893877,2
0.11038570600359515,-0.1546375298925649,-1.6522981481466175,1.3756689026487565,0.3648302761281831,0.837661329339723,-0.7585122860056275,0.37183857753297717,-1.47496260233887,0.6870445216449067,1.5832071866254893,1.3832662497775805,0.0075623165665118465,-0.6411327166468269,-0.3346639744934932,1.2335467575667576,-1.34362937207039,-0.5882216615052692,-0.8434214083000418,-1.287721329897475,-0.17980455054115035,1
-0.8944605071617955,1.2932794166670323,-1.1621754681372316,0.8855086421900034,1.149580278554905,-1.6063322124150536,0.25237915788064746,-0.7918540289754016,-0.7365107644682336,0.5487282626569645,-0.9351593632758513,-1.636052942792443,1.2272907950361678,-1.4223083976402973,0.8615116628910096,-1.2212726604765411,-0.26904925982277594,0.22335145592266287,-1.4279940505928348,-0.3078633244591484,0.8381889950172152,2
1.3831909093464232,-0.7338043085164038,0.2567841581912533,0.014426083086410692,-0.4199197262985388,0.837661329339723,1.6676271793214323,-0.4039564934726087,-1.369469482643065,0.13377948569313775,1.4794804059562856,-0.010265685254738085,1.2272907950361678,-0.5292141455637926,-0.9735435656421801,0.006137048545108253,-1.5618402025555493,1.1388096979774303,-0.8434214083000418,-1.5515372587245162,-0.7464235994840142,2
1.3831909093464232,1.0036960273551128,-1.226229877175325,0.02383603015408564,-1.2046697287252608,-0.20976447426946698,-0.657423141617,-0.4039564934726087,-1.0529901235556494,0.4104120036690222,1.3996905746722828,-0.24252100776012453,0.0075623165665118465,-1.4283084536803052,-1.7215842380123154,0.006137048545108253,1.354462719612063,1.4323692907935524,-0.25884876600724877,1.6772191579683213,-0.5063307821353431,2
-1.0284400022505142,-0.7338043085164038,0.7486960709277416,-0.3014018128961739,0.3648302761281831,0.837661329339723,1.36435974615555,-0.7918540289754016,-1.5804557220346753,0.27209574468108,-0.9541094482058021,-1.4037976202870568,1.2272907950361678,1.5279528345220823,1.0258278167296107,-1.2212726604765411,0.011688041338667231,-1.0142395823822563,0.9102965185783372,0.565695984790388,1.4528266074298133,1
1.2492114142577044,1.0036960273551128,-1.1854753360449446,0.014426083086410692,0.7572052773415441,0.1393774602669297,-0.657423141617,1.147633648538563,1.5315913089915782,-0.6961180682345157,-0.1392557962179226,-0.010265685254738085,1.2272907950361678,1.0145322316576253,0.9534367839195973,1.2335467575667576,-0.9220905087610433,-1.0621986321973969,-1.4279940505928348,-1.0313742892298814,-0.5255382075232368,1
-0.29155277926256107,-0.7338043085164038,0.7976806330981681,0.8358251076527263,-0.4199197262985388,0.4885193948033264,1.5665380349328049,1.535531184041356,-0.10355204629340242,-1.2493831041862846,-0.11831096550587195,-0.9392869752762838,-1.212166161903144,-1.1719899084843657,-1.6859632536137377,0.006137048545108253,-1.286344641450801,-0.6381855425558665,-1.4279940505928348,-0.11996182234252675,1.3087709170206105,2
1.517170404435142,1.0036960273551128,-0.6673213433109552,0.3367713071755918,1.5419552797682659,1.5359451984125165,-0.5563339972283725,-1.1797515644781946,0.8458860309688444,-1.1110668451983423,-1.3799876726841673,-0.7070316527708974,0.0075623165665118465,-0.3490062768707715,1.3831867247282468,1.2335467575667576,1.3159686910707131,0.6170654439361621,-0.8434214083000418,-0.33995873240129343,1.3087709170206105,2
0.3783446961810326,1.5828628059789516,0.06120285704571819,-1.535318866693696,1.5419552797682659,-0.20976447426946698,-0.3541557084511175,-0.7918540289754016,-1.633202281882578,0.4104120036690222,-1.0478624999645054,1.3832662497775805,1.2272907950361678,0.8912458568057787,1.5693350948111373,1.2335467575667576,1.576792060141768,1.1899067445089375,1.4948691608711302,0.3937034456883166,-0.6215753344627052,1
